start_date,end_date,nhs_fy,org_type,org_code,org_name,variable_type,variable_a,variable_b,statistic,measure,value
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,count,deterioration,298
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,percentage,deterioration,5.5
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,count,no_reliable_change,1801
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,percentage,no_reliable_change,33.3
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,count,reliable_recovery,2419
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,percentage,reliable_recovery,59.4
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,count,recovery,2583
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Anxiety and stress related disorders,Specific (isolated) phobias,percentage,recovery,63.4
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,referrals_received,50094
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,finished_course_treatment,13118
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,at_caseness,11124
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,not_at_caseness,1949
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,improvement,7614
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,percentage,improvement,58
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,deterioration,950
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,percentage,deterioration,7.2
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,no_reliable_change,4217
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,percentage,no_reliable_change,32.1
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,reliable_recovery,5023
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,percentage,reliable_recovery,45
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,count,recovery,5405
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Other,percentage,recovery,48.4
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,referrals_received,10668
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,finished_course_treatment,6822
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,at_caseness,6527
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,not_at_caseness,293
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,improvement,5229
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,percentage,improvement,76.6
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,deterioration,301
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,percentage,deterioration,4.4
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,no_reliable_change,1263
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,percentage,no_reliable_change,18.5
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,reliable_recovery,3193
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,percentage,reliable_recovery,48.9
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,count,recovery,3268
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other Mental Health problems,Hypochondriacal disorder,percentage,recovery,50.1
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,referrals_received,24768
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,finished_course_treatment,7770
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,at_caseness,6974
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,not_at_caseness,781
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,improvement,5223
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,percentage,improvement,67.2
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,deterioration,379
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,percentage,deterioration,4.9
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,no_reliable_change,2085
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,percentage,no_reliable_change,26.8
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,reliable_recovery,3664
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,percentage,reliable_recovery,52.4
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,count,recovery,3850
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Other recorded problems,NA,percentage,recovery,55.1
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,referrals_received,639330
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,finished_course_treatment,29759
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,at_caseness,25662
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,not_at_caseness,3478
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,improvement,16726
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,percentage,improvement,56.2
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,deterioration,1920
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,percentage,deterioration,6.5
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,no_reliable_change,9674
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,percentage,no_reliable_change,32.5
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,reliable_recovery,10838
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,percentage,reliable_recovery,41.2
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,count,recovery,11649
2019-04-01,2020-03-31,fy1920,England,All,All,Problem Descriptor,Not stated/Not known/Invalid,NA,percentage,recovery,44.3
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,referrals_received,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,finished_course_treatment,70202
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,at_caseness,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,not_at_caseness,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,improvement,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,percentage,improvement,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,deterioration,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,percentage,deterioration,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,no_reliable_change,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,percentage,no_reliable_change,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,reliable_recovery,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,percentage,reliable_recovery,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,count,recovery,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,All ADSM,Total,percentage,recovery,NA
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,referrals_received,260086
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,finished_course_treatment,188559
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,at_caseness,180165
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,not_at_caseness,8201
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,improvement,128675
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,percentage,improvement,68.2
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,deterioration,10895
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,percentage,deterioration,5.8
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,no_reliable_change,46880
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,percentage,no_reliable_change,24.9
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,reliable_recovery,85222
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,percentage,reliable_recovery,47.3
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,count,recovery,90212
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Depression,NA,percentage,recovery,50
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,referrals_received,362833
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,finished_course_treatment,259688
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,at_caseness,244195
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,not_at_caseness,15202
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,improvement,182021
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,improvement,70.1
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,deterioration,12732
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,deterioration,4.9
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,no_reliable_change,62122
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,no_reliable_change,23.9
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,reliable_recovery,123313
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,reliable_recovery,50.4
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,recovery,129293
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,recovery,52.9
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,referrals_received,3546
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,finished_course_treatment,2610
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,at_caseness,2439
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,not_at_caseness,166
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,improvement,1516
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,improvement,58.1
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,deterioration,189
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,deterioration,7.2
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,no_reliable_change,867
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,no_reliable_change,33.2
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,reliable_recovery,820
2020-04-01,2021-03-31,fy2021,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,reliable_recovery,33.6
